Years	 Months 	Days	Ahlan	Atchakpa	Atcherigbe	Beterou	Bonou	Dome	Kaboua
2008	5	20	2.594000101	1.600000024	0.889999986	0.128000006	3.256999969	3.565999985	NA
2008	5	21	2.532000065	1.600000024	0.195999995	0.052999999	3.510999918	3.107000113	NA
2008	5	22	2.486000061	1.600000024	0.083999999	0	3.878000021	3.246999979	NA
2008	5	23	2.431999922	1.600000024	0.075999998	0	3.730000019	3.055999994	NA
2008	5	24	2.362999916	1.600000024	0.402999997	0	3.963999987	3.276000023	NA
2008	5	25	2.351999998	1.600000024	4.255000114	0	4.019000053	3.230000019	NA
2008	5	26	2.351999998	1.600000024	1.434999943	0	4.921999931	2.940999985	NA
2008	5	27	2.372999907	1.600000024	0.540000021	0	6.039999962	2.851000071	NA
2008	5	28	2.523999929	1.600000024	1.815999985	0.052000001	6.098999977	4.232999802	NA
2008	5	29	2.736999989	1.600000024	15.15999985	0.083999999	5.664999962	4.790999889	NA
2008	5	30	2.992000103	1.600000024	63.40999985	3.019000053	5.684999943	5.254000187	NA
2008	5	31	3.029999971	1.825000048	36.25	1.215000033	7.508999825	18.79000092	NA
2008	6	1	3.042999983	1.600000024	21.62000084	0.635999978	9.187999725	32.86000061	NA
2008	6	2	3.105999947	1.600000024	8.399999619	0.472000003	24.43000031	29.64999962	NA
2008	6	3	3.029999971	1.57099998	26.23999977	0.722000003	44.95000076	18.64999962	NA
2008	6	4	2.96600008	1.539999962	27.28000069	1.447000027	29.61000061	13.51000023	NA
2008	6	5	3.105999947	1.539999962	48.61000061	0.512000024	33.90000153	21.80999947	NA
2008	6	6	3.144999981	1.539999962	26.59000015	0.305000007	41.84999847	35.11999893	NA
2008	6	7	3.207999945	1.539999962	22.53000069	0.215000004	44.93000031	33.09999847	NA
2008	6	8	3.144999981	1.539999962	17.94000053	0.158999994	66.19000244	25.21999931	NA
2008	6	9	3.131999969	1.539999962	11.76000023	0.189999998	237	19.90999985	NA
2008	6	10	3.131999969	1.539999962	7.565000057	0.254000008	301.7000122	16.03000069	NA
2008	6	11	3.118999958	1.539999962	5.316999912	0.356000006	295.1000061	12.39999962	NA
2008	6	12	3.01699996	1.539999962	4.684999943	0.542999983	272.3999939	9.579000473	NA
2008	6	13	2.838999987	1.539999962	9.81799984	1.041000009	291.1000061	9.027999878	NA
2008	6	14	2.736999989	1.539999962	15.44999981	1.172000051	299.2000122	9.68999958	NA
2008	6	15	2.710999966	1.539999962	6.098999977	1.078999996	269.6000061	11.56000042	NA
2008	6	16	2.63499999	1.539999962	3.568000078	0.838	274	13.25	NA
2008	6	17	3.03399992	1.539999962	5.541999817	0.760999978	279.6000061	9.357000351	NA
2008	6	18	3.298000097	1.539999962	6.359000206	0.703999996	280.6000061	8.531000137	NA
2008	6	19	3.335999966	1.539999962	7.143000126	0.703999996	264.2000122	9.815999985	NA
2008	6	20	3.523000002	1.539999962	3.453999996	0.681999981	249.3999939	10.94999981	NA
2008	6	21	3.855999947	1.539999962	1.870000005	0.540000021	251.3999939	9.944000244	NA
2008	6	22	3.90899992	1.539999962	1.833999991	0.455000013	266.5	7.525000095	NA
2008	6	23	3.846999884	1.496999979	1.552999973	0.354999989	264	7.222000122	NA
2008	6	24	3.723999977	1.480000019	3.005000114	0.363000005	251.1000061	7.177000046	NA
2008	6	25	3.648000002	1.480000019	5.15899992	1.889999986	223.5	7.177000046	NA
2008	6	26	3.555000067	1.480000019	6.328999996	10.81999969	219.1999969	8.237999916	NA
2008	6	27	3.52699995	1.480000019	19.20000076	9.545999527	204.1999969	8.932999611	NA
2008	6	28	3.434000015	1.480000019	112.5	11	186.8000031	15.39999962	4.55700016
2008	6	29	3.302000046	1.480000019	48.90999985	15.47999954	170.6999969	45.63999939	9.657999992
2008	6	30	5.012000084	12.52999973	25.81999969	29.85000038	155.3000031	60.88999939	16.93000031
2008	7	1	19.01000023	57.43000031	38.25999832	98.11000061	140.6999969	50.00999832	25.79000092
2008	7	2	34.93999863	187.8000031	55.04000092	108.6999969	125	46.11999893	34.75
2008	7	3	126.3000031	266.3999939	39.52000046	76.63999939	109	48.61999893	35.49000168
2008	7	4	233.3000031	225.3999939	41.59000015	46.81000137	140.1999969	45.31000137	32.18999863
2008	7	5	240.8000031	183.3000031	28.80999947	22.13999939	236.6999969	38.02000046	28.69000053
2008	7	6	203.3000031	157.3999939	16.40999985	16.17000008	242.6999969	33.70000076	26.42000008
2008	7	7	179.5	119.6999969	13.96000004	17.13999939	221.3000031	22.98999977	24.42000008
2008	7	8	150	84.80000305	11.06999969	47.11000061	198	17.47999954	23.53000069
2008	7	9	113.0999985	71.66999817	13.46000004	69.12000275	175.1000061	14.76000023	25.65999985
2008	7	10	88	64.95999908	12.14999962	56.43999863	147.8000031	13.21000004	29.40999985
2008	7	11	76.18000031	90.58000183	9.147000313	42.09999847	123	13.22000027	31.68000031
2008	7	12	71.44000244	141.6999969	6.546999931	33.36000061	100.6999969	12.09000015	33.00999832
2008	7	13	104.4000015	130.3000031	5.467000008	33.38999939	89.48000336	10.32999992	30.53000069
2008	7	14	142	99.41000366	5.537000179	37.77999878	89.55000305	8.972000122	30.72999954
2008	7	15	129.6000061	84.62999725	4.676000118	41.70999908	93.61000061	9.44699955	30.70000076
2008	7	16	129	98.83000183	5.642000198	52.15999985	102.3000031	10.47999954	26.98999977
2008	7	17	123.6999969	113.5	9.590999603	39.93000031	114.4000015	8.479000092	28.48999977
2008	7	18	117.0999985	135.1000061	16.95000076	49.58000183	140.3000031	8.215000153	51.61999893
2008	7	19	153.5	213.3000031	74.98999786	59.34000015	187	13.32999992	62.5
2008	7	20	277.6000061	245.5	96.12000275	49.79999924	233.8000031	40.40000153	70.55999756
2008	7	21	356.7999878	228.1999969	136.6000061	38.47999954	307.2000122	58.56000137	72.66000366
2008	7	22	411.7999878	263.1000061	260.3999939	60.63000107	379.1000061	72.84999847	72.91999817
2008	7	23	442.2999878	233.3000031	312.7999878	122.3000031	459.2999878	81.98000336	67.20999908
2008	7	24	383.7999878	230.3000031	177.6999969	125.5	519.7999878	93.80999756	70.61000061
2008	7	25	311.2999878	327.7000122	90.51000214	110.5	534.5	106.8000031	76.05999756
2008	7	26	427.8999939	404.3999939	105.1999969	93.34999847	550.4000244	115.5999985	76.18000031
2008	7	27	909.5999756	592	245.6000061	187	651.5	117.9000015	86.16000366
2008	7	28	937.2000122	634.0999756	283.2999878	194.1999969	759.9000244	117.5	130.6999969
2008	7	29	877.2999878	607.2999878	202	175.6000061	806.7000122	120.4000015	167.8000031
2008	7	30	791.2999878	597.5	201	198.3999939	822.2000122	123.6999969	163.5
2008	7	31	774.7000122	566.9000244	188	186	829.2000122	123.4000015	175.6999969
2008	8	1	782.7000122	473.8999939	154.6999969	170.6000061	835	120.3000031	181
2008	8	2	737	432.1000061	284.7999878	165.1999969	838.7999878	118.6999969	216.5
2008	8	3	701.7000122	403.7000122	367.2999878	157.5	839.0999756	117.3000031	247.3000031
2008	8	4	664.5999756	448.7999878	325.3999939	165	835.0999756	117.5	249.3999939
2008	8	5	668.7000122	438.7000122	123.8000031	190.3000031	827.7000122	122.6999969	252.3000031
2008	8	6	680.4000244	499	99.63999939	215.1999969	820.5	128.8000031	249
2008	8	7	692	532.5	145.8999939	221.8000031	805.5999756	123.1999969	247.1000061
2008	8	8	714.9000244	519.0999756	216.5	252.3999939	814.2000122	114.9000015	224.3999939
2008	8	9	767.9000244	608.7000122	156.8000031	324.7999878	825.5	111.6999969	202.8000031
2008	8	10	805.2999878	620.0999756	114.1999969	331.1000061	828.4000244	113.4000015	207
2008	8	11	819.0999756	672.7000122	78.48000336	333.5	827.4000244	114.6999969	211
2008	8	12	844	824.5	64.87999725	404.8999939	827.5	111.9000015	220
2008	8	13	905.2999878	1078	156.6999969	434.1000061	829.7000122	101.5	306.2999878
2008	8	14	986	1221	292	448.2000122	835.9000244	89.58999634	325.7000122
2008	8	15	1043	1100	315.2999878	434.6000061	844.2000122	95.45999908	320.5
2008	8	16	1080	1183	289.6000061	429.2000122	852.9000244	110.9000015	315.2999878
2008	8	17	1114	1254	399.2000122	431.2000122	864.9000244	122.1999969	294.3999939
2008	8	18	1112	995.5	316.7999878	422.7999878	887.4000244	125.9000015	269.7000122
2008	8	19	1101	783.7000122	147.1999969	394.5	910.5999756	128.6999969	219
2008	8	20	1055	711.2000122	104.4000015	307.2999878	926.7000122	129.5	202.3999939
2008	8	21	996.2000122	700.7000122	83.40000153	235.1000061	935.4000244	121.9000015	195.1000061
2008	8	22	960.0999756	710.9000244	91.87000275	252.6999969	938.5	113.5	167.5
2008	8	23	958.5999756	706.5	84.58000183	255.1999969	929.4000244	102.8000031	158.8999939
2008	8	24	961.4000244	634.7000122	70.13999939	234.5	913	94.5	170.6999969
2008	8	25	964.0999756	709.7999878	105.8000031	248.3000031	900	87.22000122	186.8999939
2008	8	26	966.9000244	796.5	185.1000061	214.5	887.9000244	81.94000244	195
2008	8	27	974.2000122	793.7000122	148.6999969	190.3000031	877.0999756	87.51999664	289.2000122
2008	8	28	985.0999756	577.7000122	113.0999985	203.8000031	873.2999878	101.3000031	331.8999939
2008	8	29	953	545	100.1999969	199.3000031	876.2000122	109.4000015	331.8999939
2008	8	30	937.2000122	493.5	108	177	876.5	109	330
2008	8	31	909.2000122	486.8999939	105.1999969	171.8000031	877.5999756	103.5999985	324.8999939
2008	9	1	874	453.5	83.30000305	164.3999939	846.9000244	100.5999985	310.6000061
2008	9	2	842.7999878	495.7999878	65.88999939	156.6999969	843.5999756	100.4000015	328.2000122
2008	9	3	843.5999756	572.2000122	77.58999634	178.6999969	846.4000244	92.37000275	332
2008	9	4	875.7000122	547	173.6999969	230	847.9000244	84.91999817	353.3999939
2008	9	5	920.9000244	796.2999878	201.1000061	259.7999878	849.9000244	82.54000092	387.3999939
2008	9	6	992.7999878	906.0999756	146.3999939	260.8999939	853.0999756	93.06999969	457.2000122
2008	9	7	1033	835.2000122	121.3000031	278.3999939	857.4000244	108.6999969	425.7000122
2008	9	8	1049	652.2999878	84.12000275	277.6000061	860	112.5	389.8999939
2008	9	9	1031	567.0999756	61.15000153	247.6000061	866.2000122	109.0999985	349.8999939
2008	9	10	992.2999878	532.4000244	60.40000153	213.6999969	879.2999878	97.19999695	344.7999878
2008	9	11	956.9000244	480.2999878	75.95999908	203	887.7000122	78.62999725	348.6000061
2008	9	12	925.0999756	718.5999756	141.8999939	324.2999878	892.5999756	69.90000153	347.5
2008	9	13	954.2000122	789.4000244	158.5	345.6000061	892.7999878	75.26000214	342.8999939
2008	9	14	989.7999878	834.7000122	121.4000015	306.5	885.7999878	88.36000061	352.8999939
2008	9	15	1009	859.5999756	140.6000061	286.7000122	879.9000244	101.8000031	357.7999878
2008	9	16	1028	682.2000122	222.6999969	255.1999969	875.5	105.3000031	361.2999878
2008	9	17	1011	662.7000122	178.3000031	250.6999969	874.4000244	105.1999969	363.2000122
2008	9	18	991.9000244	690.9000244	182.8000031	232	882.5	111.1999969	360.3999939
2008	9	19	986.2999878	664.4000244	147.1000061	214.6999969	888.0999756	114.5999985	359.8999939
2008	9	20	981.9000244	551.5999756	112.4000015	195.6000061	887.5999756	115.0999985	353.7999878
2008	9	21	960.5	498.8999939	176.6000061	171.1000061	887.2999878	113.9000015	345.3999939
2008	9	22	928.7999878	447.7999878	134.1000061	168.1999969	885.2999878	111.0999985	341.3999939
2008	9	23	895	478	202.1999969	223.1999969	883.2000122	111.1999969	352
2008	9	24	881	628.5	219.1999969	223.6000061	882.9000244	112.5	367.1000061
2008	9	25	913.4000244	640.7999878	153	197.1999969	880.9000244	114.0999985	383.1000061
2008	9	26	931	516.2000122	131.5	200.6000061	878.7000122	116.5	401.3999939
2008	9	27	910.2999878	563	252.8000031	202	876.7000122	116.5	417.3999939
2008	9	28	928.9000244	717.4000244	360.1000061	226.8000031	879.5	116	435.6000061
2008	9	29	1000	984.7000122	506.6000061	284.7000122	882.9000244	117.0999985	460.3999939
2008	9	30	1041	896.2000122	301.7000122	349.3999939	887.2999878	127.1999969	454.7999878
2008	10	1	1084	948.4000244	257.7000122	361.2999878	897.9000244	136	436.8999939
2008	10	2	1098	873.2000122	230.6000061	294.7000122	907.5	134.3000031	426.7000122
2008	10	3	1094	751.7000122	179.8999939	236.5	925.2999878	128.5	406.8999939
2008	10	4	1077	637.0999756	137.8999939	211.6999969	944.0999756	123.5	365.2999878
2008	10	5	1041	557.7000122	142.1999969	208	960.2999878	119.5999985	341.7999878
2008	10	6	1006	534.4000244	160.8000031	211	960	116.6999969	346.1000061
2008	10	7	972.2999878	489.6000061	111.3000031	201.5	948.0999756	114	324.1000061
2008	10	8	936.7000122	473.6000061	138.3000031	213.1999969	936	112.9000015	306.3999939
2008	10	9	904.7999878	440.3999939	76.81999969	183.6999969	922.9000244	111	305.2999878
2008	10	10	869.7000122	419.2000122	78.75	154.3999939	912.0999756	107.8000031	309.5
2008	10	11	845.0999756	NA	96.11000061	193.8999939	898.2000122	98.97000122	312.7000122
2008	10	12	845.2000122	NA	114.8000031	149	885.5	94.55000305	313.6000061
2008	10	13	804.0999756	NA	71.23999786	120.1999969	870.5	96.51000214	312.3999939
2008	10	14	776.9000244	NA	56.54999924	130.3999939	859.2000122	96.5	280.7999878
2008	10	15	740.5999756	NA	51.06999969	129.3000031	847.4000244	84.95999908	206.5
2008	10	16	705.5999756	NA	73.58000183	128.8000031	834.7000122	67.55999756	180.1000061
2008	10	17	714.7000122	NA	108.8000031	142.6000061	822.7000122	66.72000122	183.6999969
2008	10	18	700.2999878	NA	71.95999908	145.6999969	811.5999756	77.43000031	189.6000061
2008	10	19	699.4000244	NA	61.40999985	132.6000061	800.4000244	87.26999664	203.8000031
2008	10	20	703.2000122	NA	57.86000061	119.6999969	789.2000122	82.51000214	216.6000061
2008	10	21	664.2000122	NA	59.29999924	104.8000031	782.7000122	68.58000183	209.5
2008	10	22	623	NA	36.54999924	89.91999817	774.2000122	60.00999832	192.3000031
2008	10	23	579.7999878	NA	26.75	80.27999878	757.4000244	46.63000107	163.3999939
2008	10	24	534.5	NA	21.73999977	72.37000275	736.4000244	32.86999893	154.3999939
2008	10	25	489.2000122	NA	18.45999908	64.62999725	709.0999756	25.94000053	144.5
2008	10	26	443.8999939	NA	15.97999954	58.13999939	664.2999878	22.47999954	137.6000061
2008	10	27	398.6000061	NA	13.93000031	52.24000168	629.7000122	20.04999924	131.5
2008	10	28	353.2999878	NA	12.06999969	47.93000031	581.2999878	18.13999939	121
2008	10	29	314.2999878	NA	10.90999985	43.99000168	529.5	16.52000046	98.47000122
2008	10	30	285	NA	9.866000175	40.27000046	481	15.51000023	90.26999664
2008	10	31	258.5	NA	9.562000275	36.50999832	454.7999878	14.97000027	89.19999695
2008	11	1	235	NA	7.793000221	33.25999832	438.7000122	13.81999969	87.87000275
2008	11	2	217.6000061	NA	6.462999821	30.47999954	409.7999878	13.06000042	86.44999695
2008	11	3	197.1999969	NA	5.59100008	27.70000076	361.2000122	11.92000008	84.12000275
2008	11	4	177.3000031	NA	4.879000187	25.23999977	319.7999878	11.10000038	71.23000336
2008	11	5	162.3000031	NA	4.230000019	23.51000023	293.8999939	10.39999962	57
2008	11	6	148.1000061	NA	3.569000006	21.53000069	272.5	9.81000042	48.38999939
2008	11	7	133.8000031	NA	2.983999968	19.48999977	252.8999939	9.215000153	43.09000015
2008	11	8	119.5999985	NA	2.59100008	17.70000076	237.3999939	8.703000069	34.04000092
2008	11	9	107.8000031	NA	2.260999918	16.29000092	223	8.227999687	28.32999992
2008	11	10	98.87000275	NA	1.927999973	14.86999989	200.5	7.881999969	24.69000053
2008	11	11	90.65000153	NA	1.639000058	13.61999989	175.8000031	7.511000156	22.02000046
2008	11	12	82.73999786	NA	1.379999995	12.56999969	157.3000031	7.25	19.11000061
2008	11	13	74.79000092	NA	1.182000041	11.53999996	149.1999969	6.921000004	18.20999908
2008	11	14	68.08999634	NA	1.024000049	10.68999958	144.1999969	6.584000111	17.04000092
2008	11	15	62.77000046	NA	0.873000026	9.979999542	139.8000031	6.415999889	16.45999908
2008	11	16	57.86999893	NA	0.671999991	8.722999573	134.8000031	6.181000233	15.89999962
2008	11	17	53.61000061	NA	0.572000027	7.714000225	130	5.903999805	15.07999992
2008	11	18	49.70999908	NA	0.476000011	7.032000065	125.1999969	5.787000179	15.06000042
2008	11	19	46.33000183	NA	0.412	6.368000031	120.4000015	5.561999798	15.11999989
2008	11	20	43.38999939	NA	0.349999994	5.795000076	116.1999969	5.434999943	14.93999958
2008	11	21	40.61000061	NA	0.261999995	5.373000145	111.8000031	5.315999985	13.77000046
2008	11	22	38.25999832	NA	0.165000007	4.998000145	107.3000031	5.188000202	13.5
2008	11	23	35.91999817	NA	0.104999997	4.59100008	103.4000015	5.09499979	13.5
2008	11	24	33.79999924	NA	0.097000003	4.209000111	95.23999786	4.946000099	13.34000015
2008	11	25	32.04000092	NA	0.093999997	3.792999983	87.52999878	4.847000122	12.07999992
2008	11	26	30.71999931	NA	0.090000004	3.569000006	80.52999878	4.699999809	10.56999969
2008	11	27	29.59000015	NA	0.088	3.357000113	74.58999634	4.640999794	8.831999779
2008	11	28	27.86000061	NA	0.085000001	3.061000109	67.98999786	4.728000164	7.540999889
2008	11	29	26.27000046	NA	0.079999998	2.825999975	62.91999817	4.565999985	6.93900013
2008	11	30	25.46999931	NA	0.077	2.512000084	59.54999924	4.447000027	6.617000103
2008	12	1	24.77000046	NA	0.075000003	2.394999981	65.27999878	4.366000175	6.409999847
2008	12	2	24.06999969	NA	0.072999999	2.240999937	61.16999817	4.300000191	6.105000019
2008	12	3	23.22999954	NA	0.071000002	2.046999931	54.16999817	4.227000237	5.701000214
2008	12	4	22.25	NA	0.068999998	1.898000002	49.47000122	4.157000065	5.272999763
2008	12	5	21.32999992	NA	0.068000004	4.383999825	47.13999939	4.126999855	4.671000004
2008	12	6	20.43000031	NA	0.066	4.520999908	45.40999985	4.06400013	4.224999905
2008	12	7	19.39999962	NA	0.066	7.873000145	44.36999893	3.980000019	5.118000031
2008	12	8	18.40999985	NA	0.054000001	5.59499979	40.79000092	3.888999939	5.383999825
2008	12	9	17.56999969	NA	0.050999999	3.796999931	39.29000092	3.845999956	5.322999954
2008	12	10	16.76000023	NA	0.071999997	2.921999931	35.34000015	3.809000015	5.123000145
2008	12	11	15.97000027	NA	0.075000003	2.540999889	34.52999878	3.75	5.236999989
2008	12	12	15.34000015	NA	0.07	2.144999981	32.75	3.742000103	4.732999802
2008	12	13	14.82999992	NA	0.064999998	1.907999992	26.29999924	3.681999922	4.028999805
2008	12	14	14.21000004	NA	0.059	1.68900001	22.52000046	3.677000046	3.869999886
2008	12	15	13.72000027	NA	0.054000001	1.523000002	21.76000023	3.671999931	3.845000029
2008	12	16	13.38000011	NA	0.050999999	1.43599999	21.62999916	3.64199996	3.598999977
2008	12	17	12.68999958	NA	0.048999999	1.261000037	20.32999992	3.612999916	3.342000008
2008	12	18	12	NA	0.046	1.116999984	19.35000038	3.60800004	3.190000057
2008	12	19	11.46000004	NA	0.043000001	0.995000005	18.25	3.601000071	2.897000074
2008	12	20	11.03999996	NA	0.039000001	0.907000005	17.05999947	3.542999983	2.605999947
2008	12	21	10.72999954	NA	0.035999998	0.810000002	16.32999992	3.539000034	2.273000002
2008	12	22	10.40999985	NA	0.033	0.703000009	15.56999969	3.532000065	2.131999969
2008	12	23	10.21000004	NA	0.030999999	0.644999981	15.19999981	3.463999987	2.030999899
2008	12	24	9.80700016	NA	0.030999999	0.587000012	14.81999969	3.404000044	1.912999988
2008	12	25	9.411999702	NA	0.029999999	0.528999984	14.42000008	3.400000095	1.666000009
2008	12	26	9.227000237	NA	0.028999999	0.470999986	13.5	3.364000082	1.488999963
2008	12	27	8.949999809	NA	0.028999999	0.412999988	13.06000042	3.328999996	1.460000038
2008	12	28	8.671999931	NA	0.026000001	0.354999989	12.25	3.328999996	1.445000052
2008	12	29	8.487000465	NA	0.026000001	0.296999991	12.14000034	3.292000055	1.19599998
2008	12	30	8.302000046	NA	0.025	0.239999995	10.68999958	3.249000072	1.407999992
2008	12	31	8.116999626	NA	0.023	0.216000006	10.68000031	3.190999985	1.080000043
2009	1	1	NA	NA	0.023	0.180000007	NA	3.194000006	0.903999984
2009	1	2	NA	NA	0.023	0.167999998	NA	3.253999949	0.847000003
2009	1	3	NA	NA	0.023	0.156000003	NA	3.257999897	0.579999983
2009	1	4	NA	NA	0.023	0.143999994	NA	3.257999897	0.492000014
2009	1	5	NA	NA	0.02	0.142000005	NA	3.257999897	0.465999991
